Step        Dt          Time        Progress    
451         0.000175866 0.0902225   18%         
452         0.000175866 0.0903983   18%         
453         0.000175866 0.0905742   18%         
454         0.000175866 0.0907501   18%         
455         0.000175866 0.0909259   18%         
456         0.000271758 0.0911977   18%         
457         0.000219986 0.0914177   18%         
458         0.000365079 0.0917828   18%         
459         0.000365079 0.0921478   18%         
460         0.000426041 0.0925739   18%         
461         0.000315635 0.0928895   18%         
462         0.000588185 0.0934777   18%         
463         0.000588185 0.0940659   18%         
464         0.000588185 0.0946541   18%         
465         0.000129118 0.0947832   18%         
466         0.000129118 0.0949123   18%         
467         0.000230522 0.0951428   19%         
468         0.000230522 0.0953734   19%         
469         0.000411751 0.0957851   19%         
470         0.000411751 0.0961969   19%         
471         0.000411751 0.0966086   19%         
472         0.000411751 0.0970204   19%         
473         8.59185e-05 0.0971063   19%         
474         8.59185e-05 0.0971922   19%         
475         0.000134253 0.0973264   19%         
476         0.000134253 0.0974607   19%         
477         0.000205284 0.097666    19%         
478         0.000308494 0.0979745   19%         
479         0.000308494 0.098283    19%         
480         0.000262728 0.0985457   19%         
481         0.000262728 0.0988084   19%         
482         0.000262728 0.0990712   19%         
483         0.000306486 0.0993776   19%         
484         0.000259411 0.0996371   19%         
485         0.000259411 0.0998965   19%         
486         0.000300446 0.100197    20%         
487         0.000254677 0.100452    20%         
488         0.000254677 0.100706    20%         
489         0.000254677 0.100961    20%         
490         0.00019795  0.101159    20%         
491         0.000186884 0.101346    20%         
492         0.000186884 0.101533    20%         
493         0.000327694 0.10186     20%         
494         0.000327694 0.102188    20%         
495         0.000574279 0.102762    20%         
496         0.000531739 0.103294    20%         
497         0.000129038 0.103423    20%         
498         0.000129038 0.103552    20%         
499         0.000211182 0.103763    20%         
500         0.000211182 0.103975    20%         
501         0.00033759  0.104312    20%         
502         0.00033759  0.10465     20%         
503         0.000517534 0.105167    21%         
504         0.000517534 0.105685    21%         
505         0.000517534 0.106202    21%         
506         0.000517534 0.10672     21%         
507         0.000392122 0.107112    21%         
508         0.000340551 0.107452    21%         
509         0.000329143 0.107782    21%         
510         0.000329143 0.108111    21%         
511         0.000329143 0.10844     21%         
512         0.000284074 0.108724    21%         
513         0.000492324 0.109216    21%         
514         8.9537e-05  0.109306    21%         
515         8.9537e-05  0.109395    21%         
516         0.000147926 0.109543    21%         
517         0.000147926 0.109691    21%         
518         0.000283432 0.109975    21%         
519         0.000283432 0.110258    22%         
520         0.000510621 0.110769    22%         
521         0.000510621 0.111279    22%         
522         8.91782e-05 0.111369    22%         
523         8.84592e-05 0.111457    22%         
524         8.84592e-05 0.111545    22%         
525         0.000141901 0.111687    22%         
526         0.000141901 0.111829    22%         
527         0.000243874 0.112073    22%         
528         0.000445872 0.112519    22%         
529         0.000445872 0.112965    22%         
530         0.000445872 0.113411    22%         
531         0.000379659 0.11379     22%         
532         0.000347183 0.114138    22%         
533         0.000347183 0.114485    22%         
534         0.000303698 0.114788    22%         
535         0.000303698 0.115092    23%         
536         0.000303698 0.115396    23%         
537         0.000303698 0.1157      23%         
538         0.000303698 0.116003    23%         
539         0.000303698 0.116307    23%         
540         0.000303698 0.116611    23%         
541         0.000303698 0.116914    23%         
542         0.000285125 0.117199    23%         
543         0.000444502 0.117644    23%         
544         0.000355232 0.117999    23%         
545         0.000321247 0.11832     23%         
546         0.000321247 0.118642    23%         
547         0.000321247 0.118963    23%         
548         0.000265843 0.119229    23%         
549         0.000265843 0.119495    23%         
550         0.000265843 0.11976     23%         
551         0.000448987 0.120209    24%         
552         0.000448987 0.120658    24%         
553         0.000448987 0.121107    24%         
554         0.000430178 0.121538    24%         
555         8.37709e-05 0.121621    24%         
556         8.37709e-05 0.121705    24%         
557         0.000135474 0.121841    24%         
558         0.000135474 0.121976    24%         
559         0.000254207 0.12223     24%         
560         0.000254207 0.122485    24%         
561         0.000254207 0.122739    24%         
562         0.000216157 0.122955    24%         
563         0.000180507 0.123135    24%         
564         0.000304796 0.12344     24%         
565         0.000304796 0.123745    24%         
566         0.000287649 0.124033    24%         
567         0.000456015 0.124489    24%         
568         0.000405803 0.124894    24%         
569         0.000405803 0.1253      25%         
570         9.39267e-05 0.125394    25%         
